"coder"	"question_id"	"item_admin"	"item_name"	"language"	"country"	"study"	"domain"	"natpoldomain"	"dom_european"	"intpoldomain"	"dom_family"	"dom_personal"	"dom_work"	"dom_consumer"	"dom_leisure"	"dom_health"	"dom_backgrou"	"dom_other"	"concept"	"conc_simple"	"conc_complex"	"socdesir"	"centrality"	"ref_period"	"form_basic"	"used_WH_word"	"WH_word"	"questiontype"	"gradation"	"balance"	"encourage"	"subjectiveop"	"opinionother"	"stimulus"	"absolute"	"scale_basic"	"ncategories"	"labels"	"labels_gramm"	"labels_order"	"scale_corres"	"scale_max"	"scale_trange"	"scale_urange"	"symmetry"	"scal_neutral"	"fixrefpoints"	"nfrequencies"	"dont_know"	"instr_interv"	"instr_respon"	"motivation"	"knowledge"	"intropresent"	"nsents_intro"	"nwords_intro"	"numsub_intro"	"intr_request"	"nsents_quest"	"nwords_quest"	"nnouns_quest"	"nabst_quest"	"nsyll_quest"	"nsub_quest"	"nnouns_ans"	"nwords_ans"	"nsyll_ans"	"nabst_ans"	"usedshowcard"	"showc_horiz"	"showc_over"	"showc_letter"	"showc_boxes"	"showc_start"	"showc_quest"	"showc_pict"	"highest_num"	"num_isents"	"question"	"battery"
"irmtraud"	59	"A9"	"PPLFAIR"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	2	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	2	32	3	1	47	3	2	18	31	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	60	"A10"	"PPLHLP"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	2	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	2	26	2	0	38	2	2	11	21	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	61	"B2"	"POLCMPL"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	19	2	1	26	2	0	5	9	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	62	"B3"	"POLACTIV"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	19	3	2	29	1	0	12	20	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	63	"B4"	"POLDCS"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	15	2	2	25	1	0	10	22	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	64	"B7"	"TRSTPRL"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	3	45	5	5	76	4	2	5	13	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	65	"B8"	"TRSTLGL"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	2	1	1	4	0	0	0	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	66	"B9"	"TRSTPLC"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	2	1	0	4	0	0	0	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	67	"B30"	"STFECO"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	20	4	3	35	0	0	4	9	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	68	"B31"	"STFGOV"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	2	25	4	3	36	2	0	4	9	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	69	"B32"	"STFDEM"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	2	21	4	3	33	1	0	4	9	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	70	"B43"	"GINVECO"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	0	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	1	18	1	"."	1	15	2	2	24	1	0	18	23	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	71	"B44"	"GINCDIF"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	2	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	10	3	3	25	1	0	0	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	72	"B45"	"NEEDTRU"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	12	5	4	30	1	0	0	0	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	73	"None"	"TEST1A"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	2	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	2	15	4	3	25	0	2	3	6	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	74	"None"	"TEST2A"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	2	17	4	3	26	0	2	3	6	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	75	"None"	"TEST3A"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	4	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	2	17	5	4	25	0	2	3	6	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	76	"None"	"TEST4"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	2	24	1	"."	1	17	2	1	24	1	0	18	23	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	77	"None"	"TEST5"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	19	3	2	29	1	0	18	23	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"irmtraud"	78	"None"	"TEST6"	"nld"	"BE"	"ESS Round 1"	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."	1	12	2	2	21	1	0	18	23	0	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."
"dagmarve"	109	"A1"	"TVTOT"	"ces"	"CZ"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	"."	5	"."	"."	1	1	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	1	"."	0	"."	"."	3	7	8	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	3	2	28	0	12	"."	82	12	1	0	1	0	0	0	0	0	"."	"."	0	"."
"dagmarve"	110	"A3"	"RDTOT"	"ces"	"CZ"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	1	1	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	1	"."	0	"."	"."	3	7	8	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	3	2	27	0	12	"."	82	12	1	0	1	0	0	0	0	0	"."	"."	0	"."
"dagmarve"	111	"A5"	"NWSPTOT"	"ces"	"CZ"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	1	1	2	2	1	9	1	1	0	0	0	0	0	0	0	8	3	0	1	1	"."	0	"."	"."	3	7	8	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	3	2	24	0	12	"."	82	12	1	0	1	0	0	0	0	0	"."	"."	0	"."
"dagmarve"	112	"A8"	"PPLTRST"	"ces"	"CZ"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	1	0	"."	1	1	0	1	0	0	0	0	0	11	2	1	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	49	10	4	60	5	2	"."	24	0	1	1	0	1	1	0	0	0	"."	"."	0	"."
"dagmarve"	113	"A9"	"PPLFAIR"	"ces"	"CZ"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	1	3	2	1	0	"."	1	1	0	0	1	0	0	0	0	11	2	1	1	1	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	21	2	1	37	3	2	"."	27	0	1	1	0	1	1	0	0	0	"."	"."	"."	"."
"dagmarve"	114	"A10"	"PPLHLP"	"ces"	"CZ"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	2	3	2	1	0	"."	1	1	0	0	1	0	0	0	0	11	2	1	1	1	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	16	2	1	31	2	2	"."	23	0	1	1	1	1	1	0	0	0	"."	"."	0	"."
"dagmarve"	115	"B2"	"POLCMPL"	"ces"	"CZ"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	2	1	9	1	1	0	0	0	0	0	0	0	5	3	0	1	2	"."	0	"."	"."	3	1	5	2	1	0	0	"."	0	"."	"."	"."	"."	1	15	1	1	28	2	0	"."	12	0	1	0	1	0	0	0	0	0	"."	"."	0	"."
"dagmarve"	116	"B3"	"POLACTIV"	"ces"	"CZ"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	8	"."	1	1	2	1	0	"."	1	1	0	0	1	0	0	0	0	5	3	0	1	2	"."	1	0	1	3	2	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	14	3	2	33	2	0	"."	20	0	1	0	1	0	"."	0	0	0	"."	"."	0	"."
"dagmarve"	117	"B4"	"POLDCS"	"ces"	"CZ"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	1	1	2	2	1	10	1	1	0	0	0	0	0	0	0	5	3	0	1	2	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	13	2	2	23	0	0	"."	20	0	1	0	1	0	"."	0	0	0	"."	"."	0	"."
"dagmarve"	118	"B7"	"TRSTPRL"	"ces"	"CZ"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	1	1	11	2	1	1	1	0	0	1	0	0	11	2	0	1	1	"."	1	0	"."	3	2	"."	2	1	1	0	"."	0	"."	"."	"."	"."	3	33	4	4	71	4	2	"."	13	2	1	1	1	1	1	0	0	0	"."	"."	0	"."
"dagmarve"	119	"B8"	"TRSTLGL"	"ces"	"CZ"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	0	","	","	","	","	","	","	","	","	1	0	0	11	2	0	1	1	"."	1	0	"."	3	2	"."	2	0	0	0	"."	0	"."	"."	"."	"."	0	2	1	1	4	0	2	"."	13	2	1	1	1	1	1	0	0	0	"."	"."	"."	"."
"dagmarve"	120	"B9"	"TRSTPLC"	"ces"	"CZ"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	0	"."	3	2	"."	2	0	0	0	"."	0	"."	"."	"."	"."	0	1	1	1	4	0	2	"."	13	2	1	1	1	1	1	0	0	0	"."	"."	"."	"."
"dagmarve"	121	"B30"	"STFECO"	"ces"	"CZ"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	11	3	3	25	0	0	"."	15	0	1	1	1	1	1	0	0	0	"."	"."	0	"."
"dagmarve"	122	"B31"	"STFGOV"	"ces"	"CZ"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	2	16	3	3	38	1	0	"."	15	0	1	1	1	1	1	0	0	0	"."	"."	0	"."
"dagmarve"	123	"B32"	"STFDEM"	"ces"	"CZ"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	2	1	2	2	1	10	1	1	1	0	0	0	0	0	0	11	2	0	1	1	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	13	2	2	25	1	0	"."	15	0	1	1	1	1	1	0	0	0	"."	"."	0	"."
"dagmarve"	124	"B43"	"GINVECO"	"ces"	"CZ"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	2	"."	2	1	1	0	"."	0	"."	"."	"."	"."	3	30	6	5	63	2	2	"."	33	2	1	0	1	0	"."	0	0	0	"."	"."	0	"."
"dagmarve"	125	"B44"	"GINCDIF"	"ces"	"CZ"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	1	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	11	4	4	23	1	2	"."	28	2	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"dagmarve"	126	"B45"	"NEEDTRU"	"ces"	"CZ"	"ESS Round 1"	7	"."	"."	"."	"."	"."	7	"."	"."	"."	"."	"."	7	5	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	4	3	30	1	2	"."	33	2	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"dagmarve"	127	"None"	"TEST1A"	"ces"	"CZ"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	"."	5	"."	"."	1	1	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	24	2	1	0	0	"."	0	"."	"."	"."	"."	1	10	3	2	28	0	2	"."	10	2	0	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."
"dagmarve"	128	"None"	"TEST2A"	"ces"	"CZ"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	1	1	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	24	2	1	0	0	"."	0	"."	"."	"."	"."	1	10	3	2	27	0	2	"."	10	2	0	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."
"dagmarve"	129	"None"	"TEST3A"	"ces"	"CZ"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	7	"."	"."	"."	5	"."	"."	1	1	2	2	1	9	1	1	0	0	0	0	0	0	2	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	24	2	1	0	0	"."	0	"."	"."	"."	"."	1	10	3	2	24	0	2	"."	10	2	0	"."	"."	"."	"."	"."	"."	0	"."	"."	"."	"."
"dagmarve"	130	"None"	"TEST4"	"ces"	"CZ"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	1	1	10	2	1	0	1	0	0	1	0	0	5	3	0	1	2	"."	1	1	1	1	3	5	2	0	1	0	"."	0	"."	"."	"."	"."	2	31	4	3	43	3	2	"."	33	2	1	0	1	0	0	0	0	0	"."	"."	"."	"."
"dagmarve"	131	"None"	"TEST5"	"ces"	"CZ"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	8	"."	1	1	1	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	1	2	"."	1	1	1	1	3	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	14	3	2	31	2	2	"."	33	2	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"dagmarve"	132	"None"	"TEST6"	"ces"	"CZ"	"ESS Round 1"	1	10	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	3	"."	1	1	2	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	1	2	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	2	2	19	0	2	"."	32	2	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"dagmarve"	133	"None"	"TEST7"	"ces"	"CZ"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	1	10	1	1	1	0	0	0	0	0	0	4	3	0	1	2	"."	1	1	1	3	0	"."	3	0	0	0	"."	0	"."	"."	"."	"."	1	11	3	3	25	0	0	"."	24	0	1	0	1	0	1	0	0	0	"."	"."	"."	"."
"dagmarve"	134	"None"	"TEST8"	"ces"	"CZ"	"ESS Round 1"	1	1	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	2	1	10	1	1	1	0	0	0	0	0	0	4	3	0	1	2	"."	1	1	1	3	0	"."	2	0	0	0	"."	0	"."	"."	"."	"."	2	16	3	3	38	1	0	"."	24	0	1	0	1	0	1	0	0	0	"."	"."	"."	"."
"dagmarve"	135	"None"	"TEST9"	"ces"	"CZ"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	2	1	2	2	1	10	1	1	1	0	0	0	0	0	0	4	3	0	1	2	"."	1	1	1	3	0	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	13	2	2	25	1	0	"."	24	0	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"dagmarve"	136	"None"	"TEST10"	"ces"	"CZ"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	2	"."	"."	1	3	2	1	0	"."	1	1	0	1	0	0	0	0	0	6	2	1	1	1	"."	1	1	1	1	1	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	49	7	2	90	5	2	"."	24	0	1	1	1	1	1	0	0	0	"."	"."	"."	"."
"dagmarve"	137	"None"	"TEST11"	"ces"	"CZ"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	1	3	2	1	0	"."	1	1	0	0	1	0	0	0	0	6	2	1	1	1	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	21	2	1	37	3	2	"."	27	0	1	1	1	1	1	0	0	0	"."	"."	"."	"."
"dagmarve"	138	"None"	"TEST12"	"ces"	"CZ"	"ESS Round 1"	11	"."	"."	"."	"."	4	"."	"."	"."	"."	"."	"."	1	"."	"."	2	3	2	1	0	"."	1	1	0	0	1	0	0	0	0	6	2	1	1	1	"."	1	1	1	1	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	16	2	1	31	2	2	"."	23	0	1	1	1	1	1	0	0	0	"."	"."	"."	"."
"dagmarve"	139	"None"	"TEST13"	"ces"	"CZ"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	1	1	11	2	1	0	1	1	0	1	0	0	11	2	0	1	1	"."	1	0	"."	3	2	"."	2	1	1	0	"."	0	"."	"."	"."	"."	2	31	4	4	65	4	2	"."	13	2	1	1	0	1	1	0	0	0	"."	"."	"."	"."
"dagmarve"	140	"None"	"TEST14"	"ces"	"CZ"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	0	"."	3	2	"."	2	0	0	0	"."	0	"."	"."	"."	"."	0	2	1	1	4	0	2	"."	13	2	1	1	0	1	1	0	0	0	"."	"."	"."	"."
"dagmarve"	141	"None"	"TEST15"	"ces"	"CZ"	"ESS Round 1"	1	3	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	2	"."	"."	1	1	2	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	11	2	0	1	1	"."	1	0	"."	3	2	"."	2	0	0	0	"."	0	"."	"."	"."	"."	0	1	1	1	4	0	2	"."	13	2	1	1	0	1	1	0	0	0	"."	"."	"."	"."
"dagmarve"	142	"None"	"TEST16"	"ces"	"CZ"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	1	"."	"."	1	1	2	1	1	11	2	1	0	1	0	0	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	0	1	0	"."	0	"."	"."	"."	"."	2	30	6	5	64	2	2	"."	33	2	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"dagmarve"	143	"None"	"TEST17"	"ces"	"CZ"	"ESS Round 1"	1	12	"."	"."	"."	"."	"."	"."	"."	"."	"."	"."	7	6	"."	1	1	1	0	","	","	","	","	","	","	","	","	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	4	4	26	1	2	"."	33	2	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"dagmarve"	144	"None"	"TEST18"	"ces"	"CZ"	"ESS Round 1"	7	"."	"."	"."	"."	"."	7	"."	"."	"."	"."	"."	7	5	"."	1	1	1	0	"."	"."	"."	"."	"."	"."	"."	"."	1	0	0	5	3	0	2	3	"."	1	1	1	1	3	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	12	4	3	30	1	2	"."	33	2	1	0	1	0	"."	0	0	0	"."	"."	"."	"."
"dagmarve"	145	"None"	"TEST19"	"ces"	"CZ"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	9	"."	"."	"."	5	"."	"."	1	1	2	2	1	9	1	1	0	0	0	0	0	0	0	7	3	0	1	2	"."	0	0	0	3	1	"."	2	1	0	0	"."	0	"."	"."	"."	"."	1	10	3	2	28	0	7	"."	38	7	1	0	1	0	0	0	0	0	"."	"."	"."	"."
"dagmarve"	146	"None"	"TEST20"	"ces"	"CZ"	"ESS Round 1"	14	"."	"."	"."	"."	"."	"."	"."	8	"."	"."	"."	5	"."	"."	1	1	2	2	1	9	1	0	0	0	0	0	0	0	0	7	3	0	1	2	"."	0	0	0	3	1	"."	2	0	0	0	"."	0	"."	"."	"."	"."	1	10	3	2	27	0	7	"."	38	7	1	0	1	0	0	0	0	0	"."	"."	"."	"."
