"","absolute","avgabs_intro","avgabs_total","avgsy_total","avgwrd_intro","avgwrd_total","balance","centrality","comp_assist","concept","country","domain","dont_know","encourage","fixrefpoints","form_basic","future","gradation","instr_interv","instr_respon","interviewer","intr_request","intropresent","item_name","knowledge","labels","labels_gramm","labels_order","language","method","motivation","nabst_intro","nabst_total","ncategories","nfrequencies","nnouns_intro","nnouns_total","nsub_quest","nsyll_total","numsub_intro","nwords_intro","nwords_total","opinionother","past","position","questiontype","range.correspondence","rel","rel.est","rel.est.orig","rel.hi","rel.lo","rel.se","repetition","round.x","round.y","scal_neutral","scale_basic","scale_corres","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_quest","showc_start","socdesir","stimulus","study","subjectiveop","symmetry","used_WH_word","usedshowcard","val","val.est","val.est.orig","val.hi","val.lo","val.se","visual","from"
"2518",1,0,1,1.78260869565217,0,23,1,1,0,"2","AT","2","3",1,1,"2",0,1,1,1,1,0,0,"5.2.1",0,"2","0","1","deu",1,0,0,5,"9",NA,0,5,0,41,0,0,23,0,0,56,"1","2",0.87,1.90095876119305,0.87,NA,NA,NA,0,NA,NA,"1","0","1",1,1,NA,NA,NA,NA,NA,NA,0,0,"Old 5",0,1,0,1,0.95,2.94443897916644,0.95,NA,NA,NA,0,"Old"
"2519",1,0,1,1.83333333333333,0,18,1,1,0,"73","AT","2","3",1,1,"2",0,1,1,1,1,0,0,"5.3.1",0,"2","0","1","deu",1,0,0,4,"9",NA,0,4,0,33,0,0,18,0,0,58,"1","2",0.82,1.51634748936809,0.82,NA,NA,NA,0,NA,NA,"1","0","1",1,1,NA,NA,NA,NA,NA,NA,0,0,"Old 5",0,1,0,1,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"2520",1,0,1,1.83333333333333,0,18,1,1,0,"62","AT","2","3",1,1,"2",1,1,1,1,1,0,0,"5.4.1",0,"2","0","1","deu",1,0,0,4,"9",NA,0,4,0,33,0,0,18,0,0,58,"1","2",0.82,1.51634748936809,0.82,NA,NA,NA,0,NA,NA,"1","0","1",1,1,NA,NA,NA,NA,NA,NA,1,0,"Old 5",0,1,0,1,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"2521",0,0,1,1.77777777777778,0,27,0,1,0,"73","AT","2","3",0,1,"2",1,1,0,0,1,0,0,"5.1.3",0,"3","0","1","deu",3,0,0,5,"5",NA,0,5,0,48,0,0,27,0,0,174,"1","3",0.86,1.81528996663825,0.86,NA,NA,NA,1,NA,NA,"1","0","3",1,0,NA,NA,NA,NA,NA,NA,0,0,"Old 5",0,0,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2522",0,0,1,2,0,31,0,1,0,"2","AT","2","3",0,1,"2",0,1,1,0,1,0,0,"5.2.3",0,"3","0","1","deu",3,0,0,2,"5",NA,0,2,1,62,0,0,31,0,0,172,"1","3",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","0","3",1,0,NA,NA,NA,NA,NA,NA,0,0,"Old 5",0,0,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2523",0,0,1,1.73913043478261,0,23,0,1,0,"73","AT","2","3",0,1,"2",0,1,0,0,1,0,0,"5.3.3",0,"3","0","1","deu",3,0,0,5,"5",NA,0,5,0,40,0,0,23,0,0,173,"1","3",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","0","3",1,0,NA,NA,NA,NA,NA,NA,0,0,"Old 5",0,0,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2524",0,0,1,1.8695652173913,0,23,0,1,0,"62","AT","2","3",0,1,"2",1,1,1,0,1,0,0,"5.4.3",0,"3","0","1","deu",3,0,0,4,"5",NA,0,4,1,43,0,0,23,0,0,170,"1","3",0.92,2.44234703536921,0.92,NA,NA,NA,1,NA,NA,"1","0","3",1,0,NA,NA,NA,NA,NA,NA,1,0,"Old 5",0,0,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"2525",0,1,1,1.85714285714286,15,14,1,0,0,"73","AT","6","3",1,2,"2",0,1,1,1,1,0,1,"6.1.3",0,"1",NA,"1","deu",3,1,3,1,"175",NA,3,1,0,26,0,15,14,0,0,307,"1","2",0.87,1.90095876119305,0.87,NA,NA,NA,1,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,1,0.94,2.75153531304195,0.94,NA,NA,NA,0,"Old"
"2526",0,0,1,1.85714285714286,0,7,1,0,0,"73","AT","11","3",1,2,"2",0,1,0,0,1,0,0,"6.2.3",0,"1",NA,"1","deu",3,0,0,3,"175",NA,0,3,0,13,0,0,7,0,0,309,"0","2",0.9,2.19722457733622,0.9,NA,NA,NA,1,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,1,0.94,2.75153531304195,0.94,NA,NA,NA,0,"Old"
"2527",0,0,1,2,0,3,1,0,0,"73","AT","3","3",1,2,"2",0,1,0,0,1,0,0,"6.3.3",0,"1",NA,"1","deu",3,0,0,1,"175",NA,0,1,0,6,0,0,3,0,0,311,"0","2",0.94,2.75153531304195,0.94,NA,NA,NA,1,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,1,0.95,2.94443897916644,0.95,NA,NA,NA,0,"Old"
"2528",0,0,1,1.6,0,10,1,0,0,"73","AT","7","3",1,2,"2",0,1,0,0,1,0,0,"6.4.3",0,"1",NA,"1","deu",3,0,0,4,"175",NA,0,4,0,16,0,0,10,0,0,313,"0","2",0.87,1.90095876119305,0.87,NA,NA,NA,1,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,1,0.94,2.75153531304195,0.94,NA,NA,NA,0,"Old"
"2529",0,1,1,1.85714285714286,11,14,1,0,0,"73","AT","6","3",0,3,"2",0,1,1,1,1,0,1,"6.1.1",0,"3","0","1","deu",1,0,2,1,"9",NA,2,1,0,26,0,11,14,0,0,5,"1","2",0.79,1.3249254147436,0.79,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,1,0.92,2.44234703536921,0.92,NA,NA,NA,0,"Old"
"2530",0,0,1,1.85714285714286,0,7,1,0,0,"73","AT","11","3",0,3,"2",0,1,0,0,1,0,0,"6.2.1",0,"3","0","1","deu",1,0,0,3,"9",NA,0,3,0,13,0,0,7,0,0,6,"0","2",0.83,1.58562726374038,0.83,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2531",0,0,1,2,0,3,1,0,0,"73","AT","3","3",0,3,"2",0,1,0,0,1,0,0,"6.3.1",0,"3","0","1","deu",1,0,0,1,"9",NA,0,1,0,6,0,0,3,0,0,7,"0","2",0.91,2.31363492918063,0.91,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,1,0.94,2.75153531304195,0.94,NA,NA,NA,0,"Old"
"2532",0,0,1,1.6,0,10,1,0,0,"73","AT","7","3",0,3,"2",0,1,0,0,1,0,0,"6.4.1",0,"3","0","1","deu",1,0,0,4,"9",NA,0,4,0,16,0,0,10,0,0,8,"0","2",0.85,1.73460105538811,0.85,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2533",0,1,1,1.75,12,12,0,0,0,"73","AT","6","3",0,3,"2",0,1,1,1,1,0,1,"6.1.2",0,"2","0","2","deu",2,1,4,1,"100",NA,4,1,0,21,1,23,12,0,0,132,"1","2",0.87,1.90095876119305,0.87,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,0,0.95,2.94443897916644,0.95,NA,NA,NA,0,"Old"
"2534",0,0,1,1.85714285714286,0,7,0,0,0,"73","AT","11","3",0,3,"2",0,1,0,0,1,0,0,"6.2.2",0,"2","0","2","deu",2,0,0,3,"100",NA,0,3,0,13,0,0,7,0,0,138,"0","2",0.9,2.19722457733622,0.9,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,0,0.96,3.17805383034794,0.96,NA,NA,NA,0,"Old"
"2535",0,0,1,2,0,3,0,0,0,"73","AT","3","3",0,3,"2",0,1,0,0,1,0,0,"6.3.2",0,"2","0","2","deu",2,0,0,1,"100",NA,0,1,0,6,0,0,3,0,0,133,"0","2",0.92,2.44234703536921,0.92,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,0,0.96,3.17805383034794,0.96,NA,NA,NA,0,"Old"
"2536",0,0,1,1.6,0,10,0,0,0,"73","AT","7","3",0,3,"2",0,1,0,0,1,0,0,"6.4.2",0,"2","0","2","deu",2,0,0,4,"100",NA,0,4,0,16,0,0,10,0,0,134,"0","2",0.9,2.19722457733622,0.9,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 6",0,1,0,0,0.96,3.17805383034794,0.96,NA,NA,NA,0,"Old"
"2537",0,0,1,2.85714285714286,0,7,1,0,0,"73","AT","101","3",1,2,"2",0,1,0,0,1,0,0,"7.1.3",0,"1",NA,"1","deu",3,0,0,2,"175",NA,0,2,0,20,0,0,7,0,0,312,"0","2",0.81,1.450010175506,0.81,NA,NA,NA,1,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,1,0.94,2.75153531304195,0.94,NA,NA,NA,0,"Old"
"2538",0,0,1,1.625,0,8,1,0,0,"73","AT","6","3",1,2,"2",0,1,0,0,1,0,0,"7.2.3",0,"1",NA,"1","deu",3,0,0,1,"175",NA,0,1,0,13,0,0,8,0,0,314,"0","2",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,1,0.95,2.94443897916644,0.95,NA,NA,NA,0,"Old"
"2539",0,0,1,2.16666666666667,0,6,1,0,0,"73","AT","13","3",1,2,"2",0,1,0,0,1,0,0,"7.3.3",0,"1",NA,"1","deu",3,0,0,2,"175",NA,0,2,0,13,0,0,6,0,0,310,"0","2",0.9,2.19722457733622,0.9,NA,NA,NA,1,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,1,0.95,2.94443897916644,0.95,NA,NA,NA,0,"Old"
"2540",0,0,1,2.33333333333333,0,3,1,0,0,"73","AT","4","3",1,2,"2",0,1,0,0,1,0,0,"7.4.3",0,"1",NA,"1","deu",3,0,0,1,"175",NA,0,1,0,7,0,0,3,0,0,308,"0","2",0.91,2.31363492918063,0.91,NA,NA,NA,1,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,1,0.95,2.94443897916644,0.95,NA,NA,NA,0,"Old"
"2541",0,0,1,2.85714285714286,0,7,1,0,0,"73","AT","101","3",0,3,"2",0,1,0,0,1,0,0,"7.1.1",0,"3","0","1","deu",1,0,0,2,"9",NA,0,2,0,20,0,0,7,0,0,5,"0","2",0.85,1.73460105538811,0.85,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,1,0.95,2.94443897916644,0.95,NA,NA,NA,0,"Old"
"2542",0,0,1,1.625,0,8,1,0,0,"73","AT","6","3",0,3,"2",0,1,0,0,1,0,0,"7.2.1",0,"3","0","1","deu",1,0,0,1,"9",NA,0,1,0,13,0,0,8,0,0,10,"0","2",0.81,1.450010175506,0.81,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,1,0.95,2.94443897916644,0.95,NA,NA,NA,0,"Old"
"2543",0,0,1,2.16666666666667,0,6,1,0,0,"73","AT","13","3",0,3,"2",0,1,0,0,1,0,0,"7.3.1",0,"3","0","1","deu",1,0,0,2,"9",NA,0,2,0,13,0,0,6,0,0,11,"0","2",0.85,1.73460105538811,0.85,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,1,0.95,2.94443897916644,0.95,NA,NA,NA,0,"Old"
"2544",0,0,1,2.33333333333333,0,3,1,0,0,"73","AT","4","3",0,3,"2",0,1,0,0,1,0,0,"7.4.1",0,"3","0","1","deu",1,0,0,1,"9",NA,0,1,0,7,0,0,3,0,0,12,"0","2",0.9,2.19722457733622,0.9,NA,NA,NA,0,NA,NA,"1","0","3",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,1,0.96,3.17805383034794,0.96,NA,NA,NA,0,"Old"
"2545",0,0,1,2.85714285714286,0,7,0,0,0,"73","AT","101","3",0,3,"2",0,1,0,0,1,0,0,"7.1.2",0,"2","0","2","deu",2,0,0,2,"100",NA,0,2,0,20,0,0,7,0,0,135,"0","2",0.9,2.19722457733622,0.9,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2546",0,0,1,1.625,0,8,0,0,0,"73","AT","6","3",0,3,"2",0,1,0,0,1,0,0,"7.2.2",0,"2","0","2","deu",2,0,0,1,"100",NA,0,1,0,13,0,0,8,0,0,135,"0","2",0.83,1.58562726374038,0.83,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,0,0.97,3.47609868983527,0.97,NA,NA,NA,0,"Old"
"2547",0,0,1,2.16666666666667,0,6,0,0,0,"73","AT","13","3",0,3,"2",0,1,0,0,1,0,0,"7.3.2",0,"2","0","2","deu",2,0,0,2,"100",NA,0,2,0,13,0,0,6,0,0,136,"0","2",0.93,2.58668934409794,0.93,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2548",0,0,1,2.33333333333333,0,3,0,0,0,"73","AT","4","3",0,3,"2",0,1,0,0,1,0,0,"7.4.2",0,"2","0","2","deu",2,0,0,1,"100",NA,0,1,0,7,0,0,3,0,0,137,"0","2",0.95,2.94443897916644,0.95,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 7",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2549",0,0,1,2.28571428571429,0,7,0,0,0,"2","AT","120","1",1,1,"2",0,1,0,0,1,0,0,"8.1.3",0,"3","0","2","deu",3,0,0,3,"7",NA,0,3,0,16,0,0,7,0,0,180,"0","2",0.89,2.09074109693377,0.89,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 8",0,1,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2550",0,0,1,2.33333333333333,0,3,0,0,0,"2","AT","101","1",1,1,"2",0,1,0,0,1,0,0,"8.2.3",0,"3","0","2","deu",3,0,0,1,"7",NA,0,1,0,7,0,0,3,0,0,182,"0","2",0.92,2.44234703536921,0.92,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 8",0,1,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2551",0,0,1,2.66666666666667,0,3,0,0,0,"2","AT","105","1",1,1,"2",0,1,0,0,1,0,0,"8.3.3",0,"3","0","2","deu",3,0,0,1,"7",NA,0,1,0,8,0,0,3,0,0,181,"0","2",0.89,2.09074109693377,0.89,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 8",0,1,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2552",0,1,1,2.07692307692308,13,13,0,0,0,"2","AT","120","3",0,2,"2",0,1,1,1,1,0,1,"8.1.1",0,"1",NA,"1","deu",1,0,6,4,"175",NA,6,4,0,27,0,25,13,0,0,5,"1","2",0.9,2.19722457733622,0.9,NA,NA,NA,0,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 8",0,1,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2553",0,0,1,2.33333333333333,0,3,0,0,0,"2","AT","101","3",0,2,"2",0,1,0,0,1,0,0,"8.2.1",0,"1",NA,"1","deu",1,0,0,1,"175",NA,0,1,0,7,0,0,3,0,0,6,"0","2",0.91,2.31363492918063,0.91,NA,NA,NA,0,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 8",0,1,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2554",0,0,1,2.66666666666667,0,3,0,0,0,"2","AT","105","3",0,2,"2",0,1,0,0,1,0,0,"8.3.1",0,"1",NA,"1","deu",1,0,0,1,"175",NA,0,1,0,8,0,0,3,0,0,7,"0","2",0.89,2.09074109693377,0.89,NA,NA,NA,0,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 8",0,1,0,1,0.93,2.58668934409794,0.93,NA,NA,NA,0,"Old"
"2555",0,0,1,2.28571428571429,0,7,0,0,0,"2","AT","120","3",0,2,"2",0,1,0,0,1,0,0,"8.1.2",0,"2","0","2","deu",2,0,0,3,"100",NA,0,3,0,16,0,0,7,0,0,74,"0","2",0.94,2.75153531304195,0.94,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 8",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"2556",0,0,1,2.33333333333333,0,3,0,0,0,"2","AT","101","3",0,2,"2",0,1,0,0,1,0,0,"8.2.2",0,"2","0","2","deu",2,0,0,1,"100",NA,0,1,0,7,0,0,3,0,0,73,"0","2",0.92,2.44234703536921,0.92,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 8",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"2557",0,1,1,2.11111111111111,10,9,0,0,0,"2","AT","105","3",0,2,"2",0,1,1,1,1,0,1,"8.3.2",0,"2","0","2","deu",2,1,5,2,"100",NA,5,2,0,19,1,29,9,0,0,71,"1","2",0.9,2.19722457733622,0.9,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 8",0,1,0,0,0.99,4.59511985013459,0.99,NA,NA,NA,0,"Old"
"2558",0,0,1,2.66666666666667,0,3,0,0,0,"2","AT","105","1",1,1,"2",0,1,0,0,1,0,0,"9.1.3",0,"3","0","2","deu",3,0,0,1,"7",NA,0,1,0,8,0,0,3,0,0,181,"0","2",0.84,1.65822807660353,0.84,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 9",0,1,0,1,0.96,3.17805383034794,0.96,NA,NA,NA,0,"Old"
"2559",0,0,1,1.85714285714286,0,7,0,0,0,"2","AT","14","1",1,1,"2",0,1,0,0,1,0,0,"9.2.3",0,"3","0","2","deu",3,0,0,3,"7",NA,0,3,0,13,0,0,7,0,0,179,"0","2",0.86,1.81528996663825,0.86,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 9",0,1,0,1,0.96,3.17805383034794,0.96,NA,NA,NA,0,"Old"
"2560",0,1,1,1.77777777777778,9,9,0,1,0,"2","AT","120","1",1,1,"2",0,1,1,1,1,0,1,"9.3.3",0,"3","0","2","deu",3,1,3,2,"7",NA,3,2,0,16,0,17,9,0,0,178,"1","2",0.88,1.99243016469021,0.88,NA,NA,NA,1,NA,NA,"1","0","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 9",0,1,0,1,0.97,3.47609868983527,0.97,NA,NA,NA,0,"Old"
"2561",0,0,1,1.85714285714286,0,7,0,0,0,"2","AT","14","3",0,2,"2",0,1,0,0,1,0,0,"9.2.1",0,"1",NA,"1","deu",1,0,0,3,"175",NA,0,3,0,13,0,0,7,0,0,8,"0","2",0.89,2.09074109693377,0.89,NA,NA,NA,0,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 9",0,1,0,1,0.94,2.75153531304195,0.94,NA,NA,NA,0,"Old"
"2562",0,0,1,2.66666666666667,0,3,0,0,0,"2","AT","105","3",0,2,"2",0,1,0,0,1,0,0,"9.1.1",0,"1",NA,"1","deu",1,0,0,1,"175",NA,0,1,0,8,0,0,3,0,0,7,"1","2",0.88,1.99243016469021,0.88,NA,NA,NA,0,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 9",0,1,0,1,0.94,2.75153531304195,0.94,NA,NA,NA,0,"Old"
"2563",0,0,1,1.66666666666667,0,3,0,1,0,"2","AT","120","3",0,2,"2",0,1,0,0,1,0,0,"9.3.1",0,"1",NA,"1","deu",1,0,0,1,"175",NA,0,1,0,5,0,0,3,0,0,9,"0","2",0.91,2.31363492918063,0.91,NA,NA,NA,0,NA,NA,"1","4","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 9",0,1,0,1,0.94,2.75153531304195,0.94,NA,NA,NA,0,"Old"
"2564",0,1,1,2.11111111111111,9,9,0,0,0,"2","AT","105","3",0,2,"2",0,1,1,1,1,0,1,"9.1.2",0,"2",NA,"2","deu",2,1,5,2,"100",NA,5,2,0,19,1,29,9,0,0,75,"1","2",0.92,2.44234703536921,0.92,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 9",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2565",0,0,1,1.85714285714286,0,7,0,0,0,"2","AT","14","3",0,2,"2",0,1,0,0,1,0,0,"9.2.2",0,"2",NA,"2","deu",2,0,0,3,"100",NA,0,3,0,13,0,0,7,0,0,79,"0","2",0.94,2.75153531304195,0.94,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 9",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2566",0,0,1,1.66666666666667,0,3,0,1,0,"2","AT","120","3",0,2,"2",0,1,0,0,1,0,0,"9.3.2",0,"2",NA,"2","deu",2,0,0,1,"100",NA,0,1,0,5,0,0,3,0,0,76,"0","2",0.94,2.75153531304195,0.94,NA,NA,NA,1,NA,NA,"1","3","2",1,1,NA,NA,NA,NA,NA,NA,0,1,"Old 9",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2567",0,0,1,1.68,4,25,1,0,0,"5","AT","7","3",0,0,"2",0,1,1,0,1,0,1,"10.1.1",0,"1",NA,"2","deu",1,1,0,5,"28",NA,0,5,1,42,0,4,25,1,1,10,"1","1",0.92,2.44234703536921,0.92,NA,NA,NA,0,NA,NA,NA,"2","1",0,0,NA,NA,NA,NA,NA,NA,0,0,"Old 10",1,1,0,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"2568",0,0,1,1.47368421052632,0,19,1,0,0,"5","AT","13","3",0,0,"2",0,1,1,0,1,0,0,"10.3.1",0,"1",NA,"2","deu",1,1,0,3,"28",NA,0,3,0,28,0,0,19,1,1,12,"1","1",0.96,3.17805383034794,0.96,NA,NA,NA,0,NA,NA,NA,"2","1",0,0,NA,NA,NA,NA,NA,NA,0,0,"Old 10",1,1,0,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"2569",0,1,1,1.52941176470588,8,17,1,0,0,"5","AT","3","3",0,0,"2",0,1,1,0,1,0,1,"10.2.1",0,"1",NA,"2","deu",1,0,3,2,"28",NA,3,2,0,26,0,16,17,1,1,80,"1","1",0.93,2.58668934409794,0.93,NA,NA,NA,0,NA,NA,NA,"2","1",0,0,NA,NA,NA,NA,NA,NA,0,0,"Old 10",1,1,0,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"2570",0,0,0.5,1.83333333333333,0,18,1,0,0,"5","AT","13","3",0,0,"2",0,1,0,0,1,0,0,"10.4.1",0,"1",NA,"2","deu",1,0,0,2,"28",NA,0,4,0,33,0,0,18,1,1,82,"1","1",0.98,3.89182029811063,0.98,NA,NA,NA,0,NA,NA,NA,"2","1",0,0,NA,NA,NA,NA,NA,NA,1,0,"Old 10",1,1,0,0,1,4.59511985013459,1,NA,NA,NA,0,"Old"
"2571",0,0,1,1.44444444444444,0,18,1,0,0,"5","AT","7","3",0,0,"2",0,1,0,0,1,0,0,"10.1.3",0,"3","0","2","deu",3,0,0,4,"2",NA,0,4,0,26,0,0,18,0,1,186,"0","1",0.86,1.81528996663825,0.86,NA,NA,NA,1,NA,NA,NA,"1","1",0,0,NA,NA,NA,NA,NA,NA,0,0,"Old 10",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2572",0,1,1,1.42857142857143,15,21,1,0,0,"5","AT","3","3",0,0,"2",0,1,1,0,1,0,1,"10.2.3",0,"3","0","2","deu",3,0,3,2,"2",NA,3,2,0,30,1,15,21,0,1,183,"1","1",0.79,1.3249254147436,0.79,NA,NA,NA,1,NA,NA,NA,"1","1",0,0,NA,NA,NA,NA,NA,NA,0,0,"Old 10",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2573",0,0,1,1.5,0,12,1,0,0,"5","AT","13","3",0,0,"2",0,1,0,0,1,0,0,"10.3.3",0,"3","0","2","deu",3,0,0,1,"2",NA,0,1,0,18,0,0,12,0,1,184,"0","1",0.81,1.450010175506,0.81,NA,NA,NA,1,NA,NA,NA,"1","1",0,0,NA,NA,NA,NA,NA,NA,0,0,"Old 10",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2574",0,0,0,2.2,0,10,1,0,0,"5","AT","13","3",0,0,"2",0,1,0,0,1,0,0,"10.4.3",0,"3","0","2","deu",3,0,0,0,"2",NA,0,2,0,22,0,0,10,0,1,185,"0","1",0.82,1.51634748936809,0.82,NA,NA,NA,1,NA,NA,NA,"1","1",0,0,NA,NA,NA,NA,NA,NA,1,0,"Old 10",0,1,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2575",0,0,1,1.5,0,13,0,0,0,"5","AT","3","3",0,1,"2",0,1,0,0,1,0,0,"10.2.2",0,"3","0","1","deu",2,0,0,1,"4",NA,0,1,0,39,0,0,26,0,1,11,"1","3",0.85,1.73460105538811,0.85,NA,NA,NA,1,NA,NA,"3","0","3",1,0,NA,NA,NA,NA,NA,NA,0,0,"Old 10",0,0,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
"2576",0,0,0.6,1.7037037037037,0,14,0,0,0,"5","AT","13","3",0,1,"2",0,1,0,0,1,0,0,"10.4.2",0,"3","0","1","deu",2,0,0,3,"4",NA,0,5,0,46,0,0,27,0,1,13,"1","3",0.92,2.44234703536921,0.92,NA,NA,NA,1,NA,NA,"3","0","3",1,0,NA,NA,NA,NA,NA,NA,1,0,"Old 10",0,0,0,0,0.98,3.89182029811063,0.98,NA,NA,NA,0,"Old"
