"","absolute","balance","battery","centrality","coder","conc_complex","conc_simple","concept","country","dom_backgrou","dom_consumer","dom_european","dom_family","dom_health","dom_leisure","dom_other","dom_personal","dom_work","domain","dont_know","encourage","fixrefpoints","form_basic","gradation","highest_num","instr_interv","instr_respon","intpoldomain","intr_request","intropresent","item_admin","item_name","knowledge","labels","labels_gramm","labels_order","language","motivation","nabst_ans","nabst_quest","natpoldomain","ncategories","nfrequencies","nnouns_ans","nnouns_quest","nsents_intro","nsents_quest","nsub_quest","nsyll_ans","nsyll_quest","num_isents","numsub_intro","nwords_ans","nwords_intro","nwords_quest","opinionother","question","question_id","questiontype","ref_period","scal_neutral","scale_basic","scale_corres","scale_max","scale_trange","scale_urange","showc_boxes","showc_horiz","showc_letter","showc_over","showc_pict","showc_quest","showc_start","socdesir","stimulus","study","subjectiveop","symmetry","used_WH_word","usedshowcard","WH_word"
"3844",1,0,NA,1,"carla",NA,NA,1,"ES",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,NA,2,1,NA,1,1,NA,NA,0,"HS6","testc6",NA,NA,NA,NA,"cat",0,3,4,NA,NA,NA,3,5,NA,2,2,28,38,NA,NA,NA,NA,34,0,0,8060,1,2,NA,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,1,"ESS Round 4",1,NA,0,1,NA
"3845",0,0,NA,3,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,2,1,NA,1,1,NA,0,1,"HS7","testc7",NA,2,0,1,"cat",0,0,3,12,11,NA,0,4,1,2,3,18,56,NA,0,NA,10,34,0,0,8061,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,0,0,"ESS Round 4",0,1,1,1,8
"3846",0,0,NA,2,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,2,1,NA,1,1,NA,NA,0,"HS8","testc8",NA,2,0,1,"cat",0,0,3,1,11,NA,0,4,NA,2,3,18,56,NA,NA,NA,NA,34,0,0,8062,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,0,0,"ESS Round 4",0,1,1,1,8
"3847",0,0,NA,1,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,2,1,NA,1,1,NA,NA,0,"HS9","testc9",NA,2,0,1,"cat",0,0,4,3,11,NA,0,5,NA,2,2,18,34,NA,NA,NA,NA,34,0,0,8063,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,0,0,"ESS Round 4",0,1,1,1,8
"3848",0,1,NA,1,"carla",NA,6,7,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,1,1,NA,NA,0,"HS10","testc10",NA,3,1,1,"cat",0,1,4,12,5,NA,1,6,NA,2,2,47,41,NA,NA,NA,NA,25,0,0,8064,1,2,1,0,1,NA,1,1,NA,0,0,1,0,0,0,0,1,"ESS Round 4",1,1,0,1,NA
"3849",0,1,NA,1,"carla",NA,6,7,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,1,1,NA,NA,0,"HS11","testc11",NA,3,1,2,"cat",0,1,2,20,5,NA,1,5,NA,2,2,47,37,NA,NA,NA,NA,25,0,0,8065,1,2,1,0,1,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",1,1,0,1,NA
"3850",0,1,NA,1,"carla",NA,6,7,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,1,0,NA,NA,0,"HS12","testc12",NA,3,1,1,"cat",0,1,3,20,5,NA,1,3,NA,1,1,47,25,NA,NA,NA,NA,18,0,NA,8066,1,2,1,0,1,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",1,1,0,1,NA
"3851",0,0,NA,0,"carla",NA,NA,5,"ES",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,0,1,2,1,NA,1,1,NA,0,1,"HS13","testc13",3,3,0,1,"cat",1,0,2,NA,7,24,0,3,2,1,1,12,18,NA,3,NA,62,12,0,0,8067,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"3852",0,0,NA,0,"carla",NA,NA,5,"ES",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,0,1,2,1,NA,1,1,NA,NA,0,"HS14","testc14",NA,3,0,1,"cat",0,0,2,NA,7,NA,0,4,NA,2,1,12,25,NA,NA,NA,NA,12,0,NA,8068,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"3853",0,0,NA,0,"carla",NA,NA,5,"ES",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,0,1,2,1,NA,1,1,NA,NA,0,"HS15","testc15",NA,3,0,1,"cat",0,0,2,NA,7,NA,0,4,NA,2,1,12,25,NA,NA,NA,NA,12,0,0,8069,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,0,0,"ESS Round 4",0,NA,1,1,9
"3854",0,0,NA,2,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,1,1,NA,0,1,"HS16","testc16",3,2,1,1,"cat",1,0,4,3,6,NA,0,7,1,4,4,20,79,NA,0,NA,10,51,0,0,8070,2,2,3,0,1,NA,1,1,0,1,1,1,0,0,0,0,0,"ESS Round 4",0,1,0,1,NA
"3855",0,NA,NA,1,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"HS17","testc17",NA,2,1,1,"cat",0,0,1,3,6,NA,0,1,NA,1,0,20,6,NA,NA,NA,NA,3,NA,0,8071,NA,2,3,0,1,NA,1,1,0,1,1,1,0,0,0,0,0,"ESS Round 4",NA,1,NA,1,NA
"3856",0,NA,NA,1,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"HS18","testc18",NA,2,1,1,"cat",0,0,1,3,6,NA,0,1,NA,1,0,20,3,NA,NA,NA,NA,3,NA,0,8072,NA,2,3,0,1,NA,1,1,0,1,1,1,0,0,0,0,0,"ESS Round 4",NA,1,NA,1,NA
"3857",0,0,NA,3,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,1,1,NA,1,0,NA,NA,0,"HS19","testc19",NA,3,0,2,"cat",0,0,4,12,5,NA,0,5,NA,2,4,19,47,NA,NA,NA,NA,30,0,0,8073,2,2,1,0,1,NA,1,1,NA,0,0,1,0,0,0,0,1,"ESS Round 4",1,1,0,1,NA
"3858",0,NA,NA,3,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,0,NA,NA,0,0,NA,NA,0,"HS20","testc20",NA,3,0,2,"cat",0,0,3,1,5,NA,0,3,NA,1,0,19,21,NA,NA,NA,NA,14,NA,0,8074,NA,2,1,0,1,NA,1,1,NA,0,0,1,0,0,0,0,1,"ESS Round 4",NA,1,NA,1,NA
"3859",0,NA,NA,2,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,0,NA,NA,0,0,NA,NA,0,"HS21","testc21",NA,3,0,2,"cat",0,0,3,3,5,NA,0,3,NA,1,1,19,21,NA,NA,NA,NA,12,NA,NA,8075,NA,2,1,0,1,NA,1,1,NA,0,0,1,0,0,0,0,1,"ESS Round 4",NA,1,NA,1,NA
"3860",1,0,NA,0,"carla",NA,1,7,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,1,1,NA,NA,0,"HS22","testc22",NA,2,0,1,"cat",0,0,1,5,11,NA,0,5,NA,2,1,19,36,NA,NA,NA,NA,20,0,0,8076,1,2,1,0,0,NA,1,1,0,1,1,1,0,0,0,1,1,"ESS Round 4",0,1,1,1,5
"3861",0,0,NA,0,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,1,1,NA,NA,0,"HS23","testc23",NA,2,0,1,"cat",0,0,1,5,11,NA,0,2,NA,1,1,19,21,NA,NA,NA,NA,12,0,0,8077,1,2,1,0,0,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"3862",0,0,NA,0,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,1,1,NA,NA,0,"HS24","testc24",NA,2,0,1,"cat",0,0,1,5,11,NA,0,2,NA,1,1,19,20,NA,NA,NA,NA,13,0,NA,8078,1,2,1,0,0,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"3863",1,0,NA,0,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,1,2,1,NA,1,1,NA,0,1,"HS25","testc25",3,2,1,1,"cat",1,2,3,NA,6,NA,2,5,2,2,5,26,93,NA,2,NA,62,69,0,0,8079,1,2,3,0,1,NA,1,1,0,1,1,1,0,0,0,0,1,"ESS Round 4",1,1,0,1,NA
"3864",1,0,NA,0,"carla",NA,NA,1,"ES",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,0,2,1,NA,1,1,NA,NA,0,"HS26","testc26",NA,2,1,1,"cat",0,2,3,NA,6,NA,2,4,NA,1,2,35,40,NA,NA,NA,NA,23,0,NA,8080,1,2,3,0,1,NA,1,1,0,1,1,1,0,0,0,0,1,"ESS Round 4",1,1,0,1,NA
"3865",1,0,NA,0,"carla",NA,NA,1,"ES",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,0,2,1,NA,1,1,NA,NA,0,"HS27","testc27",NA,2,1,1,"cat",0,3,3,NA,6,NA,3,4,NA,1,1,30,38,NA,NA,NA,NA,24,0,0,8081,1,2,3,0,1,NA,1,1,0,1,1,1,0,0,0,0,1,"ESS Round 4",1,1,0,1,NA
"3866",1,0,NA,2,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,1,NA,1,1,NA,0,1,"HS28","testc28",3,NA,NA,NA,"cat",1,0,3,3,NA,11,0,4,1,4,6,1,96,NA,0,NA,10,66,0,0,8082,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",1,NA,1,0,9
"3867",1,NA,NA,1,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,0,NA,NA,1,1,NA,NA,0,"HS29","testc29",NA,NA,NA,NA,"cat",0,0,3,3,NA,11,0,4,NA,3,4,1,67,NA,NA,NA,NA,47,NA,0,8083,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",NA,NA,NA,0,NA
"3868",1,NA,NA,1,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,0,NA,NA,1,1,NA,NA,0,"HS30","testc30",NA,NA,NA,NA,"cat",0,0,3,3,NA,11,0,4,NA,3,4,1,64,NA,NA,NA,NA,46,NA,NA,8084,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ESS Round 4",NA,NA,NA,0,NA
"3869",1,0,NA,1,"carla",NA,6,7,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,1,1,NA,1,1,NA,NA,0,"HS31","testc31",NA,3,0,2,"cat",0,6,4,12,5,NA,8,6,NA,2,1,19,41,NA,NA,NA,NA,25,0,0,8085,2,2,1,0,1,NA,1,1,NA,0,0,1,0,0,0,0,1,"ESS Round 4",1,1,1,1,9
"3870",0,NA,NA,1,"carla",NA,6,7,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,0,NA,NA,0,0,NA,NA,0,"HS32","testc32",NA,3,0,2,"cat",0,0,1,20,5,NA,0,3,NA,1,0,19,19,NA,NA,NA,NA,13,NA,NA,8086,NA,2,1,0,1,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"3871",0,NA,NA,1,"carla",NA,6,7,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,0,NA,NA,1,0,NA,NA,0,"HS33","testc33",NA,3,0,2,"cat",0,0,2,20,5,NA,0,3,NA,1,1,19,22,NA,NA,NA,NA,15,NA,NA,8087,NA,2,1,0,1,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"3872",1,0,NA,0,"carla",NA,1,7,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,1,1,NA,NA,0,"HS34","testc34",NA,2,0,1,"cat",0,0,3,5,11,NA,0,3,NA,2,2,15,49,NA,NA,NA,NA,31,0,NA,8088,1,2,1,0,0,NA,1,1,0,1,1,1,0,0,0,1,1,"ESS Round 4",0,1,1,1,5
"3873",1,0,NA,0,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,1,1,NA,NA,0,"HS35","testc35",NA,2,0,1,"cat",0,0,1,5,11,NA,0,2,NA,1,1,15,32,NA,NA,NA,NA,12,0,NA,8089,1,2,1,0,0,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"3874",1,0,NA,0,"carla",NA,NA,2,"ES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,2,1,NA,1,1,NA,NA,0,"HS36","testc36",NA,2,0,1,"cat",0,0,0,5,11,NA,0,2,NA,1,1,15,30,NA,NA,NA,NA,22,0,NA,8090,1,2,1,0,0,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,5
"3875",0,0,NA,1,"irmtraud",NA,NA,5,"BE",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,0,7,2,1,NA,1,1,NA,NA,0,"A1","TVTOT",NA,3,0,1,"nld",0,13,3,NA,8,NA,13,5,NA,2,0,64,35,NA,NA,NA,NA,21,0,NA,8137,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"3876",0,0,NA,1,"irmtraud",NA,NA,5,"BE",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,0,7,2,1,NA,1,1,NA,NA,0,"A3","RDTOT",NA,3,0,1,"nld",0,13,3,NA,8,NA,13,5,NA,2,1,64,30,NA,NA,NA,NA,18,0,NA,8138,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"3877",0,0,NA,1,"irmtraud",NA,NA,5,"BE",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,0,7,2,1,NA,1,1,NA,NA,0,"A5","NWSPTOT",NA,3,0,1,"nld",0,13,3,NA,8,NA,13,5,NA,2,1,64,35,NA,NA,NA,NA,25,0,NA,8139,1,2,3,0,1,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"3878",0,0,NA,3,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,1,1,1,NA,1,1,NA,NA,0,"A8","PPLTRST",2,2,1,1,"nld",1,0,4,NA,11,NA,1,8,NA,2,5,19,86,NA,NA,NA,NA,60,0,NA,8140,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,2,0,"ESS Round 4",1,1,0,1,NA
"3879",0,0,NA,3,"irmtraud",NA,NA,1,"BE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,1,1,1,NA,1,1,NA,NA,0,"A9","PPLFAIR",NA,2,1,1,"nld",0,1,2,NA,11,NA,3,3,NA,2,3,31,48,NA,NA,NA,NA,32,0,NA,8141,1,2,1,0,1,NA,1,1,0,1,1,0,0,0,0,1,0,"ESS Round 4",1,1,0,1,NA
"3880",0,0,NA,2,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,1,1,NA,NA,0,"B25","STFECO",2,2,0,1,"nld",1,0,2,12,11,NA,0,3,NA,2,3,11,60,NA,NA,NA,NA,32,0,NA,8142,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"3881",0,1,NA,1,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,2,1,NA,1,1,NA,NA,0,"B26","STFGOV",NA,2,0,1,"nld",0,0,3,1,11,NA,0,4,NA,2,2,11,36,NA,NA,NA,NA,25,0,NA,8143,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"3882",0,1,NA,1,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,1,1,NA,NA,0,"B27","STFDEM",NA,2,0,1,"nld",0,0,3,3,11,NA,0,4,NA,2,1,11,33,NA,NA,NA,NA,21,0,NA,8144,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"3883",0,0,NA,1,"irmtraud",NA,6,7,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,1,NA,1,1,NA,NA,0,"B30","GINCDIF",NA,3,0,2,"nld",0,0,5,12,5,NA,0,6,NA,2,2,17,55,NA,NA,NA,NA,31,0,NA,8145,2,1,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",0,1,1,1,11
"3884",0,NA,NA,1,"irmtraud",NA,6,7,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,0,NA,NA,0,0,NA,NA,0,"B31","FREEHMS",NA,3,0,2,"nld",0,0,1,1,5,NA,0,3,NA,1,1,17,31,NA,NA,NA,NA,15,NA,NA,8146,NA,1,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"3885",0,0,NA,1,"irmtraud",NA,NA,5,"BE",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,0,NA,2,1,NA,0,1,NA,NA,0,"HS1","testc1",NA,NA,NA,NA,"nld",0,0,6,NA,NA,24,0,7,NA,2,0,0,33,NA,NA,NA,NA,20,0,NA,8147,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,9
"3886",0,0,NA,1,"irmtraud",NA,NA,5,"BE",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,0,NA,2,1,NA,0,1,NA,NA,0,"HS2","testc2",NA,NA,NA,NA,"nld",0,0,6,NA,NA,24,0,8,NA,2,0,0,34,NA,NA,NA,NA,22,0,NA,8148,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,9
"3887",0,0,NA,1,"irmtraud",NA,NA,5,"BE",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,0,NA,2,1,NA,0,1,NA,NA,0,"HS3","testc3",NA,NA,NA,NA,"nld",0,0,6,NA,NA,24,0,8,NA,2,0,0,33,NA,NA,NA,NA,22,0,NA,8149,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"ESS Round 4",0,NA,1,0,9
"3888",0,0,NA,3,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,NA,1,0,NA,0,1,NA,NA,0,"HS4","testc4",NA,NA,NA,NA,"nld",0,0,3,NA,NA,NA,1,6,NA,2,2,19,50,NA,NA,NA,NA,36,0,NA,8150,1,2,NA,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,2,0,"ESS Round 4",1,NA,0,1,NA
"3889",0,0,NA,3,"irmtraud",NA,NA,1,"BE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,NA,1,0,NA,0,1,NA,NA,0,"HS5","testc5",NA,NA,NA,NA,"nld",0,1,3,NA,NA,NA,3,5,NA,2,3,31,53,NA,NA,NA,NA,37,0,NA,8151,1,2,NA,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",1,NA,0,1,NA
"3890",0,0,NA,3,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,4,NA,11,2,0,NA,1,0,NA,0,1,NA,NA,0,"HS6","testc6",NA,NA,NA,NA,"nld",0,2,3,NA,NA,NA,3,5,NA,2,2,23,44,NA,NA,NA,NA,28,0,NA,8152,1,2,NA,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",1,NA,0,1,NA
"3891",0,0,NA,2,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,0,1,"HS7","testc7",2,2,0,1,"nld",1,0,4,12,11,NA,0,5,1,2,2,7,49,NA,0,NA,12,27,0,NA,8153,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"3892",0,1,NA,1,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"HS8","testc8",NA,2,0,1,"nld",0,0,3,1,11,NA,0,4,NA,2,2,7,36,NA,NA,NA,NA,25,0,NA,8154,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,10
"3893",0,1,NA,1,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,2,1,NA,0,1,NA,NA,0,"HS9","testc9",NA,2,0,1,"nld",0,0,3,3,11,NA,0,4,NA,2,1,7,33,NA,NA,NA,NA,21,0,NA,8155,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",0,1,1,1,10
"3894",0,0,NA,1,"irmtraud",NA,6,7,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,1,1,NA,1,1,NA,NA,0,"HS10","testc10",NA,3,1,2,"nld",0,1,3,12,5,NA,1,4,NA,2,2,43,42,NA,NA,NA,NA,23,0,NA,8156,1,1,1,0,3,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",1,NA,0,1,NA
"3895",0,0,NA,1,"irmtraud",NA,6,7,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,1,1,NA,0,1,NA,NA,0,"HS11","testc11",NA,3,1,2,"nld",0,1,1,1,5,NA,1,4,NA,2,2,43,48,NA,NA,NA,NA,28,0,NA,8157,1,1,1,0,3,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",1,NA,0,1,NA
"3896",0,0,NA,1,"irmtraud",NA,6,7,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,1,1,NA,0,1,NA,NA,0,"HS12","testc12",NA,3,1,2,"nld",0,1,3,1,5,NA,1,4,NA,2,2,43,48,NA,NA,NA,NA,31,0,NA,8158,1,1,1,0,3,NA,0,NA,NA,0,0,1,0,0,0,1,0,"ESS Round 4",1,NA,0,1,NA
"3897",0,0,NA,1,"irmtraud",NA,NA,5,"BE",NA,NA,NA,NA,NA,9,NA,NA,NA,14,2,0,1,2,1,NA,0,1,NA,NA,0,"HS13","testc13",NA,3,0,1,"nld",0,7,3,NA,7,NA,7,5,NA,2,0,21,31,NA,NA,NA,NA,18,0,NA,8159,1,2,3,0,1,NA,0,NA,0,0,1,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"3898",0,0,NA,1,"irmtraud",NA,NA,5,"BE",NA,NA,NA,NA,NA,8,NA,NA,NA,14,2,0,1,2,1,NA,0,1,NA,NA,0,"HS14","testc14",NA,3,0,1,"nld",0,7,3,NA,7,NA,7,5,NA,2,1,23,26,NA,NA,NA,NA,20,0,NA,8160,1,2,3,0,1,NA,0,NA,0,0,1,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"3899",0,0,NA,1,"irmtraud",NA,NA,5,"BE",NA,NA,NA,NA,NA,7,NA,NA,NA,14,2,0,1,2,1,NA,0,1,NA,NA,0,"HS15","testc15",NA,3,0,1,"nld",0,7,3,NA,7,NA,7,5,NA,2,0,23,34,NA,NA,NA,NA,22,0,NA,8161,1,2,3,0,1,NA,0,NA,0,0,1,1,0,0,0,1,0,"ESS Round 4",0,NA,1,1,9
"3900",0,0,NA,1,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,NA,0,1,NA,0,1,"HS16","testc16",NA,2,0,1,"nld",0,2,6,3,6,NA,2,7,1,3,4,13,73,NA,0,NA,12,46,0,NA,8162,2,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",1,NA,1,1,11
"3901",0,NA,NA,1,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"HS17","testc17",NA,2,0,1,"nld",0,2,1,3,6,NA,2,1,NA,1,0,13,4,NA,NA,NA,NA,2,NA,NA,8163,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"3902",0,NA,NA,1,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,2,0,NA,NA,0,0,NA,NA,0,"HS18","testc18",NA,2,0,1,"nld",0,2,1,3,6,NA,2,1,NA,1,0,13,4,NA,NA,NA,NA,2,NA,NA,8164,NA,2,3,0,1,NA,1,0,0,1,1,0,0,0,0,1,1,"ESS Round 4",NA,NA,NA,1,NA
"3903",0,0,NA,2,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,1,NA,0,0,NA,NA,0,"HS19","testc19",NA,3,0,2,"nld",0,0,5,12,5,NA,0,5,NA,2,1,17,50,NA,NA,NA,NA,32,0,NA,8165,2,2,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",0,1,1,1,10
"3904",0,NA,NA,2,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,0,NA,NA,0,0,NA,NA,0,"HS20","testc20",NA,3,0,2,"nld",0,0,3,1,5,NA,0,3,NA,1,1,17,21,NA,NA,NA,NA,13,NA,NA,8166,NA,2,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"3905",0,NA,NA,2,"irmtraud",NA,NA,2,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,0,NA,NA,0,0,NA,NA,0,"HS21","testc21",NA,3,0,2,"nld",0,0,4,3,5,NA,0,4,NA,1,1,16,25,NA,NA,NA,NA,15,NA,NA,8167,NA,2,1,0,3,NA,1,1,NA,0,0,1,0,0,0,1,1,"ESS Round 4",NA,1,NA,1,NA
"3906",0,0,NA,1,"irmtraud",NA,1,7,"BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,2,1,NA,1,1,NA,NA,0,"HS22","testc22",3,2,0,1,"nld",1,0,1,5,11,NA,0,3,NA,2,1,6,32,NA,NA,NA,NA,23,0,NA,8168,1,2,1,0,1,NA,1,1,0,1,1,1,0,0,0,1,0,"ESS Round 4",1,1,1,1,5
